18:25 ; Model; ExpID; OUTER_FOLD; INNER_FOLD; HPset; epoch;  T_loss;    V_loss;    val_auc;    th_star;    LR;    no_improve;
19:55 ;		 MultiViewCNN;    13;    1;    0;    1;    17;    0.4806;    0.4969    0.8545;    0.475668;    0.0005;    02;
19:55 ;		 MultiViewCNN;    13;    1;    0;    1;    18;    0.4878;    0.5653    0.9071;    0.336716;    0.0005;    03;
19:56 ;		 MultiViewCNN;    13;    1;    0;    1;    19;    0.4590;    0.4962    0.8947;    0.368224;    0.0005;    00;
19:56 ;		 MultiViewCNN;    13;    1;    0;    1;    20;    0.4544;    0.6263    0.9102;    0.299946;    0.0005;    01;
19:57 ;		 MultiViewCNN;    13;    1;    0;    1;    21;    0.4296;    0.5437    0.9288;    0.338947;    0.0005;    00;
19:57 ;		 MultiViewCNN;    13;    1;    0;    1;    22;    0.4088;    0.4302    0.9102;    0.424421;    0.0005;    00;
19:58 ;		 MultiViewCNN;    13;    1;    0;    1;    23;    0.3907;    0.4397    0.8793;    0.619841;    0.0005;    01;
19:58 ;		 MultiViewCNN;    13;    1;    0;    1;    24;    0.3988;    0.6730    0.9195;    0.172804;    0.0005;    02;
19:59 ;		 MultiViewCNN;    13;    1;    0;    1;    25;    0.4069;    0.7736    0.8390;    0.934085;    0.00025;    03;
19:59 ;		 MultiViewCNN;    13;    1;    0;    1;    26;    0.3655;    0.4369    0.8731;    0.585247;    0.00025;    04;
20:00 ;		 MultiViewCNN;    14;    1;    0;    2;    00;    0.6913;    0.6847    0.7802;    0.488718;    0.0005;    00;
20:01 ;		 MultiViewCNN;    14;    1;    0;    2;    01;    0.6763;    0.6752    0.7957;    0.491646;    0.0005;    00;
20:01 ;		 MultiViewCNN;    14;    1;    0;    2;    02;    0.6670;    0.6623    0.7957;    0.532835;    0.0005;    00;
20:02 ;		 MultiViewCNN;    14;    1;    0;    2;    03;    0.6636;    0.6523    0.7988;    0.580974;    0.0005;    01;
20:02 ;		 MultiViewCNN;    14;    1;    0;    2;    04;    0.6634;    0.6407    0.8050;    0.560817;    0.0005;    00;
20:03 ;		 MultiViewCNN;    14;    1;    0;    2;    05;    0.6546;    0.6310    0.8111;    0.600532;    0.0005;    00;
20:03 ;		 MultiViewCNN;    14;    1;    0;    2;    06;    0.6403;    0.6203    0.8297;    0.583270;    0.0005;    00;
20:04 ;		 MultiViewCNN;    14;    1;    0;    2;    07;    0.6360;    0.6107    0.8266;    0.577951;    0.0005;    00;
20:04 ;		 MultiViewCNN;    14;    1;    0;    2;    08;    0.6106;    0.5998    0.8421;    0.579823;    0.0005;    01;
20:05 ;		 MultiViewCNN;    14;    1;    0;    2;    09;    0.6162;    0.5917    0.8483;    0.553991;    0.0005;    00;
20:05 ;		 MultiViewCNN;    14;    1;    0;    2;    10;    0.6023;    0.5764    0.8452;    0.582146;    0.0005;    00;
20:06 ;		 MultiViewCNN;    14;    1;    0;    2;    11;    0.5873;    0.5732    0.8576;    0.553432;    0.0005;    01;
20:07 ;		 MultiViewCNN;    14;    1;    0;    2;    12;    0.5863;    0.5499    0.8545;    0.486404;    0.0005;    00;
20:07 ;		 MultiViewCNN;    14;    1;    0;    2;    13;    0.5487;    0.5473    0.8545;    0.501348;    0.0005;    01;
20:08 ;		 MultiViewCNN;    14;    1;    0;    2;    14;    0.5562;    0.5332    0.8700;    0.571118;    0.0005;    02;
20:08 ;		 MultiViewCNN;    14;    1;    0;    2;    15;    0.5326;    0.5259    0.8576;    0.641556;    0.0005;    00;
20:09 ;		 MultiViewCNN;    14;    1;    0;    2;    16;    0.4839;    0.5118    0.8607;    0.676370;    0.0005;    01;
20:09 ;		 MultiViewCNN;    14;    1;    0;    2;    17;    0.5105;    0.6054    0.8762;    0.336564;    0.0005;    02;
20:10 ;		 MultiViewCNN;    14;    1;    0;    2;    18;    0.4905;    0.4745    0.8947;    0.595128;    0.0005;    00;
20:10 ;		 MultiViewCNN;    14;    1;    0;    2;    19;    0.5010;    0.4969    0.8916;    0.523899;    0.0005;    00;
20:11 ;		 MultiViewCNN;    14;    1;    0;    2;    20;    0.4511;    0.4585    0.8947;    0.393165;    0.0005;    01;
20:11 ;		 MultiViewCNN;    14;    1;    0;    2;    21;    0.4087;    0.4539    0.8669;    0.572031;    0.0005;    02;
20:12 ;		 MultiViewCNN;    14;    1;    0;    2;    22;    0.4190;    0.4651    0.8978;    0.419948;    0.0005;    03;
20:12 ;		 MultiViewCNN;    14;    1;    0;    2;    23;    0.4238;    0.5003    0.8731;    0.751668;    0.0005;    00;
20:13 ;		 MultiViewCNN;    14;    1;    0;    2;    24;    0.3962;    0.8244    0.8947;    0.271241;    0.00025;    01;
20:13 ;		 MultiViewCNN;    14;    1;    0;    2;    25;    0.4087;    0.5255    0.9133;    0.161981;    0.00025;    02;
20:14 ;		 MultiViewCNN;    14;    1;    0;    2;    26;    0.3504;    0.6043    0.8731;    0.891001;    0.00025;    00;
20:14 ;		 MultiViewCNN;    14;    1;    0;    2;    27;    0.4156;    0.4227    0.8916;    0.679340;    0.00025;    01;
20:15 ;		 MultiViewCNN;    14;    1;    0;    2;    28;    0.3893;    0.4002    0.8916;    0.836641;    0.00025;    02;
20:15 ;		 MultiViewCNN;    14;    1;    0;    2;    29;    0.3506;    0.3947    0.9071;    0.798791;    0.00025;    03;
