08/31/25 - 17:58 ;		 MultiViewCNN;2;11;15;0.5880193717508431;0.7108433734939759;0.584344744682312;0.7;0.8400000000000001;0.19681903043269394;0.60309735531961;0.0002;0;0;0;0.584344744682312;15
08/31/25 - 17:59 ;		 MultiViewCNN;2;11;16;0.5910795862416187;0.7831325301204819;0.5856865882873535;0.8;0.8;0.19754509805227077;0.597874125209933;0.0002;0;0;0;0.5856865882873535;16
08/31/25 - 17:59 ;		 MultiViewCNN;2;11;17;0.5545874194926527;0.7951807228915663;0.5766495823860168;0.8;0.8;0.19335551623768596;0.5915067623627581;0.0002;0;0;0;0.5766495823860168;17
08/31/25 - 18:00 ;		 MultiViewCNN;2;11;18;0.5477805055049528;0.8072289156626506;0.569387036561966;0.8;0.8;0.1900192490567388;0.5848708446225204;0.0002;0;0;0;0.569387036561966;18
08/31/25 - 18:00 ;		 MultiViewCNN;2;11;19;0.5546988230871867;0.8072289156626506;0.5634045362472534;0.8;0.8;0.18733666713873465;0.5784309521099402;0.0002;0;0;0;0.5634045362472534;19
08/31/25 - 18:01 ;		 MultiViewCNN;2;11;20;0.5262446916965117;0.8433734939759037;0.5651979088783264;0.7;0.8;0.18862029924885793;0.5744610391404561;0.0002;0;0;0;0.5651979088783264;20
08/31/25 - 18:01 ;		 MultiViewCNN;2;11;21;0.5491710387798677;0.8072289156626506;0.5566544651985168;0.8;0.8;0.18494669569814653;0.5691190669578743;0.0002;0;0;0;0.5566544651985168;21
08/31/25 - 18:02 ;		 MultiViewCNN;2;11;22;0.502894272287208;0.8554216867469879;0.5443334460258484;0.8;0.8;0.17927285909323037;0.5616833806782665;0.0002;0;0;0;0.5443334460258484;22
08/31/25 - 18:02 ;		 MultiViewCNN;2;11;23;0.5086089272096933;0.7951807228915663;0.5481501936912536;0.8;0.8;0.18181617878233347;0.5576234245821626;0.0002;0;0;0;0.5481501936912536;23
08/31/25 - 18:03 ;		 MultiViewCNN;2;11;24;0.5017000601952335;0.8433734939759037;0.5359990775585175;0.8;0.8;0.17550303767129335;0.5511361204750691;0.0002;0;0;0;0.5359990775585175;24
08/31/25 - 18:04 ;		 MultiViewCNN;2;11;25;0.5252813750720886;0.7951807228915663;0.5253283262252808;0.8;0.76;0.17168727524942382;0.5433937822001326;0.0002;0;0;0;0.5253283262252808;25
08/31/25 - 18:04 ;		 MultiViewCNN;2;11;26;0.5046277161104133;0.7831325301204819;0.5284652650356293;0.8;0.8;0.17409095287932036;0.5389152270507815;0.0002;0;0;0;0.5284652650356293;26
08/31/25 - 18:05 ;		 MultiViewCNN;2;11;27;0.4961408850658371;0.8433734939759037;0.5170453786849976;0.8;0.8;0.16804474672368033;0.5323542725410463;0.0002;0;0;0;0.5170453786849976;27
08/31/25 - 18:06 ;		 MultiViewCNN;2;11;28;0.5164035371987217;0.7590361445783133;0.5276498079299927;0.8;0.8800000000000001;0.1761942843543;0.5309429331577302;0.0002;1;0;0;0.5170453786849976;27
